protected_idx,original_idx,similarity,protected_id,original_id,confidence,ml_match_probability,ml_refined,distance_refined,refinement_skipped,refinement_distance,refinement_reason
8229,3312,0.9977209451716824,1c5ade02c0f0d4c19e14d9e3e6888dbb,3312,high,1.0,False,False,True,,High confidence
784,7484,0.9977194124926305,b3ff6db79f235862b5d455960a5761aa,7484,high,1.0,False,False,True,,High confidence
5630,2528,0.997718377697753,a427e465f94ce48ca860f56dc830d26d,2528,high,1.0,False,False,True,,High confidence
2725,18907,0.9977169436199305,cb60e8cd1ecaa451a0b1a6068a45f04e,18907,high,1.0,False,False,True,,High confidence
19711,12468,0.9977152058032754,7f3f8dab1cf8ce8e0d5dffe2fd18d5ac,12468,high,1.0,False,False,True,,High confidence
7375,7477,0.9977105860336046,6f61706417dca5fdf739754bd657b320,7477,high,1.0,False,False,True,,High confidence
18950,3054,0.9977104482763968,33c9dc10f4e8bec650891d02618508c0,3054,high,1.0,False,False,True,,High confidence
10833,15415,0.9977051139726195,7de89beb94640e42a35c46584d3e0db1,15415,high,1.0,False,False,True,,High confidence
6634,16780,0.9977043131381508,8f48d62521cec7647e1d4c0356ca9a52,16780,high,1.0,False,False,True,,High confidence
2739,10690,0.9977025851865935,d69e13483cae3df026800b343479a1db,10690,high,1.0,False,False,True,,High confidence
326,438,0.9976995865233627,9af5eb406642f41ab78d09e2ef95a5b8,438,high,1.0,False,False,True,,High confidence
3336,2609,0.997698347012327,095a1e236ce4279cc5a180f04ffa1b81,2609,high,1.0,False,False,True,,High confidence
3506,11632,0.9976961666171593,9b61144a1b4a45fe499bd2fdacb08195,11632,high,1.0,False,False,True,,High confidence
1288,18743,0.9976955852866218,b70da18af831f30b1a2ea72de42e4412,18743,high,1.0,False,False,True,,High confidence
15463,12948,0.997694450020459,326bd9eb27ebd83554ab608b5d8ad2a9,12948,high,1.0,False,False,True,,High confidence
5940,10262,0.9976931755015983,277a42408d63d95950c289e57f54a603,10262,high,1.0,False,False,True,,High confidence
12530,1548,0.9976916953879965,8283a035352468e7178e38c23082f925,1548,high,1.0,False,False,True,,High confidence
10713,15937,0.9976894033576621,9ccc635323161b1cf14432431276b5ad,15937,high,1.0,False,False,True,,High confidence
9718,14814,0.9976876505525973,d624c6ec9e737711dde632eb9ea81ed0,14814,high,1.0,False,False,True,,High confidence
16147,991,0.9976872515373618,97269b01b0f2d362c48ac5ab161c4bdb,991,high,1.0,False,False,True,,High confidence
16723,7106,0.9976865772862199,059d246032b64a330e67898cec6c8543,7106,high,1.0,False,False,True,,High confidence
2053,8048,0.9976855909511266,97a80ec37b08bc15f221208c8defb556,8048,high,1.0,False,False,True,,High confidence
2325,14386,0.9976824950265155,1f2023f2388bd4c66bee57c559d44d46,14386,high,1.0,False,False,True,,High confidence
7054,4029,0.9976824007077985,4dbca6fc60480939b3e9fe928be6bf59,4029,high,1.0,False,False,True,,High confidence
16500,6972,0.9976803329075811,b48570e80a1bdeb786afd6cbed663a2c,6972,high,1.0,False,False,True,,High confidence
18069,7373,0.997677814656378,aa4c5f285db0c7f75fb97513554ba46a,7373,high,1.0,False,False,True,,High confidence
11769,14664,0.9976776402366622,d7cd903c72fe29fe87bd1ebd8e392722,14664,high,1.0,False,False,True,,High confidence
5895,405,0.9976762831111466,2d01d5c8f72e546113a1477693b7fd9d,405,high,1.0,False,False,True,,High confidence
17696,16376,0.9976756257586672,79f796f83e0b16ce27f29084284a55a3,16376,high,1.0,False,False,True,,High confidence
7134,7810,0.9976744821979573,8888e95c1f03f8f6713fbbc6a832f0f6,7810,high,1.0,False,False,True,,High confidence
3120,9003,0.9976738445624994,07b17e80e38d59d74bc02a285d0762ca,9003,high,1.0,False,False,True,,High confidence
17323,4020,0.9976716493476425,9248fde3901af4f5148ff679cc2e17d5,4020,high,1.0,False,False,True,,High confidence
658,10879,0.9976705380139603,951bd94b925be5cec9166340cb83e05e,10879,high,1.0,False,False,True,,High confidence
6014,16777,0.9976699062940577,75f357be465e3908c97e5273a6de579a,16777,high,1.0,False,False,True,,High confidence
14935,3398,0.9976698259368376,ad63e1ca9a6eca3a6d555fbd7ea7d815,3398,high,1.0,False,False,True,,High confidence
7931,3460,0.9976697396989773,59555458f95cb6ac717c4d3e5637fc06,3460,high,1.0,False,False,True,,High confidence
6356,2734,0.9976682359917799,a0cac4a2b588423584aa994b45faddb9,2734,high,1.0,False,False,True,,High confidence
7086,14735,0.9976680771035845,a9b5ef73f90919519a1389caaaf7a433,14735,high,1.0,False,False,True,,High confidence
3739,2323,0.9976676339270507,777bfbcea6acfc6aed2bdbce13d157f6,2323,high,1.0,False,False,True,,High confidence
1690,12396,0.997667069993994,5d88309f660ff35fccbf9e06965ea711,12396,high,1.0,False,False,True,,High confidence
5462,18373,0.9976620122779755,cb90a9a4efdf4be89ac32f9e445a3983,18373,high,1.0,False,False,True,,High confidence
9662,3409,0.9976588825872023,ad557e1b6e81dd9c33f0b7e30c505bff,3409,high,1.0,False,False,True,,High confidence
16736,13050,0.9976565563462797,d029c0b57d70539245cb8a990dc65452,13050,high,1.0,False,False,True,,High confidence
16760,18545,0.9976551175634888,bb063fb1111b6560e4372a6eb75c0d50,18545,high,1.0,False,False,True,,High confidence
3860,3119,0.9976536319353004,8994213efefc110c5a176509d53ba9e6,3119,high,1.0,False,False,True,,High confidence
5061,16416,0.997653071540671,7c35be4072f8e2e36b17630f03e54fa6,16416,high,1.0,False,False,True,,High confidence
9734,19792,0.9976506284417352,73bb910893b275191500b54bb885d5dd,19792,high,1.0,False,False,True,,High confidence
7687,7721,0.9976497169186166,3eea7ba999bbe4099e590b4d4085b5b5,7721,high,1.0,False,False,True,,High confidence
12242,19644,0.9976489257418664,95c4bf20c27dd6d48ea416b345413732,19644,high,1.0,False,False,True,,High confidence
16446,11169,0.9976473960788502,f593b59e42922a0569ff011e49f97d09,11169,high,1.0,False,False,True,,High confidence
8469,9029,0.9976462960016322,36651707267afe2866a9c09594720033,9029,high,1.0,False,False,True,,High confidence
10470,15584,0.997645326864001,1af6f9add963bf32a3cfbe30df9d52d4,15584,high,1.0,False,False,True,,High confidence
4266,10087,0.9976431718923048,cb070b014f29be6c92cdf00ddfeffc75,10087,high,1.0,False,False,True,,High confidence
19825,4389,0.9976427426411256,d449f07f791ef441c71b331304b90cd5,4389,high,1.0,False,False,True,,High confidence
16778,13131,0.9976400156461971,75fc35fa7b9d9484d53cc31e927cd81b,13131,high,1.0,False,False,True,,High confidence
13262,3723,0.9976359699233941,1f599b1feaeaad4df726e15fd71171ca,3723,high,1.0,False,False,True,,High confidence
8544,9242,0.9976352569675753,8992541b7686729b178382878e6f0b92,9242,high,1.0,False,False,True,,High confidence
1000,10399,0.9976337639961853,c587694e69b01187e6885d74ea128c98,10399,high,1.0,False,False,True,,High confidence
11560,561,0.9976270209156026,8c469c25016738aa88ee03bdf29df0f0,561,high,1.0,False,False,True,,High confidence
6152,5595,0.9976257332138943,674b800061cbd78dfa500744cfa0b808,5595,high,1.0,False,False,True,,High confidence
15551,15829,0.9976257152060437,ee0456b8d986296156cb7d37339bc459,15829,high,1.0,False,False,True,,High confidence
1934,5770,0.9976232911149664,e3614c4632de4084f018de8504fa9df4,5770,high,1.0,False,False,True,,High confidence
304,17653,0.9976195851109821,b502738c02240d1880fc69a909d4769e,17653,high,1.0,False,False,True,,High confidence
3058,15298,0.9976190509297108,7a586a5b075c0866dd0a70421d91734f,15298,high,1.0,False,False,True,,High confidence
17154,3363,0.997618940926856,2657b57ebb3c0b084abf2e9a310c62fc,3363,high,1.0,False,False,True,,High confidence
17463,19048,0.9976168149446791,7a3198643f522860a919823be6e82b2c,19048,high,1.0,False,False,True,,High confidence
12131,754,0.9976155961053531,caab6974f18901504fff4d8b58b2c58f,754,high,1.0,False,False,True,,High confidence
13194,5413,0.9976118879708689,286b38c4f0af560d55c880524de2d62f,5413,high,1.0,False,False,True,,High confidence
8243,12947,0.9976108084400258,882a546d86646f98ba58064211a3a088,12947,high,1.0,False,False,True,,High confidence
8204,15849,0.9976062797444172,bcd4dd4e35ce7bc2162b8ed20dca950c,15849,high,1.0,False,False,True,,High confidence
13630,11377,0.9976054383667076,4a2be671d49df193e265936e52392f14,11377,high,1.0,False,False,True,,High confidence
688,2805,0.9976052977277642,89c244a589667b4943bcb9b380494a8a,2805,high,1.0,False,False,True,,High confidence
9930,18353,0.9976044379334936,ab249f9c3a8d723888a88b951bc2186f,18353,high,1.0,False,False,True,,High confidence
3216,14074,0.9976043384955962,312aed233c10766f77815b0d93c89c02,14074,high,1.0,False,False,True,,High confidence
18671,6183,0.9976041345471542,fc9a24b3e7780a04d72fa9d93c2dcbdd,6183,high,1.0,False,False,True,,High confidence
3844,6292,0.9976029250778025,c71b942268094b76e77be6bb9ae44ebb,6292,high,1.0,False,False,True,,High confidence
13231,773,0.9975989559398624,0cb8c382d9038c0f4dcd752e601f0338,773,high,1.0,False,False,True,,High confidence
17480,16232,0.9975982887157374,12cf6f7316e2fd2c832b1cdf462febfa,16232,high,1.0,False,False,True,,High confidence
16067,6982,0.9975970408833668,0afe4d1627dc079456b85b95893a11f2,6982,high,1.0,False,False,True,,High confidence
3917,339,0.9975951303248404,0a592eb3e2478e74e57c46660e275f59,339,high,1.0,False,False,True,,High confidence
11181,14034,0.9975938812091903,9c5cb87aa11cb375a9094538d956caad,14034,high,1.0,False,False,True,,High confidence
4701,14322,0.9975922933894316,f2fcef2d03d2b2ccdb227778f34e938d,14322,high,1.0,False,False,True,,High confidence
3638,18734,0.9975920111453959,d982a9446c5f21d32bd7c4f22ff8ae31,18734,high,1.0,False,False,True,,High confidence
15314,17161,0.9975907129783248,9e08e2352a013f92f57699dc4479f875,17161,high,1.0,False,False,True,,High confidence
13330,9294,0.9975892525273913,02318f18cbd7ef9d99ca8f75cc01531c,9294,high,1.0,False,False,True,,High confidence
6707,19848,0.9975888004605663,55570f6c15e072ff6e3b04f1440b7590,19848,high,1.0,False,False,True,,High confidence
10999,17239,0.9975871337467399,0bf2492a438a534f0d6bcf45ebea411f,17239,high,1.0,False,False,True,,High confidence
7767,13595,0.9975858712829334,a24b88cd767ef491937a90a61aad2779,13595,high,1.0,False,False,True,,High confidence
13155,13177,0.9975766849864225,cc1120e2e6e3892d64985709e19fe731,13177,high,1.0,False,False,True,,High confidence
14539,6106,0.9975761779285459,4001f23384bbb282715c5fea0c13de00,6106,high,1.0,False,False,True,,High confidence
12384,4305,0.997574131761052,2ca14764bb01adff12f540983e7e63b2,4305,high,1.0,False,False,True,,High confidence
9349,7634,0.9975730798475285,85c3b3119512681d4fc527d3d817c16d,7634,high,1.0,False,False,True,,High confidence
2894,49,0.9975723266026076,d9bc876fd877d3022401092ee673f516,49,high,1.0,False,False,True,,High confidence
6346,3438,0.9975697668646692,5330811ff450eaa5131fb92d2f04c664,3438,high,1.0,False,False,True,,High confidence
18148,18713,0.9975691398661237,044c7bd11904980ce169440692599edd,18713,high,1.0,False,False,True,,High confidence
1346,14796,0.9975650620862799,a26fd8e74f2743c53d3934151f513157,14796,high,1.0,False,False,True,,High confidence
8063,6842,0.9975646054892057,5e6f0d5c2004a179e6ee09bc438c5ef1,6842,high,1.0,False,False,True,,High confidence
13033,2508,0.9975638429058272,323fa7fce32aba0f1d49cb5daad77e5d,2508,high,1.0,False,False,True,,High confidence
11727,4975,0.9975638020079692,b390b66d906cd01ee8ddf4001306c81f,4975,high,1.0,False,False,True,,High confidence
19840,1636,0.9975561309169791,b4a6538b66eb321be3afa2ce27d04296,1636,high,1.0,False,False,True,,High confidence
2799,2290,0.9975547883286425,612fe4cb1336e01c8040ea767a23488a,2290,high,1.0,False,False,True,,High confidence
13388,7055,0.9975547514344294,1cdd09e4d3c448ab3d0642bfaeda8537,7055,high,1.0,False,False,True,,High confidence
253,4069,0.9975534364675165,d5e07ed3843f0cb87f942252eb8da1e0,4069,high,1.0,False,False,True,,High confidence
1971,1288,0.997550537709124,028fed4452f956c53d9d0a43343855c4,1288,high,1.0,False,False,True,,High confidence
17042,12718,0.9975497633359067,6693dfcb67aaa64eddc70e96abf868a6,12718,high,1.0,False,False,True,,High confidence
10538,7842,0.9975481082368103,f6762ed06abe30aada10c7113feb7c8b,7842,high,1.0,False,False,True,,High confidence
7018,19379,0.99754731730348,03530b729892fada2ab14324b1e4a188,19379,high,1.0,False,False,True,,High confidence
19994,6265,0.9975452867745769,7cae0b07b411a01f3f4a04e43620f666,6265,high,1.0,False,False,True,,High confidence
3792,9357,0.9975439503401378,c705dcffb86f385bca45bc173d852090,9357,high,1.0,False,False,True,,High confidence
18157,10793,0.9975437785318922,09b8ad351b683143e5a6426e94d0e83e,10793,high,1.0,False,False,True,,High confidence
18781,8502,0.9975424712253371,6bbd58591518963a475e61afe41d5818,8502,high,1.0,False,False,True,,High confidence
13322,13922,0.9975409812367916,5e87015487a68fe162f6df32f47773bc,13922,high,1.0,False,False,True,,High confidence
9345,12912,0.997538627343892,a00df08b5bca6edf441d49ec8cedd498,12912,high,1.0,False,False,True,,High confidence
15051,969,0.9975369950666017,80e37281696ac7becbcf8a84ba9bb43d,969,high,1.0,False,False,True,,High confidence
28,19055,0.9975357346028019,b4d7b9c2b1085e0933db501becc4c41d,19055,high,1.0,False,False,True,,High confidence
8010,10533,0.9975355806163274,2da3a9cf1b939c9fca673dfe78e3332a,10533,high,1.0,False,False,True,,High confidence
6369,4990,0.9975351004506259,29e04234f6b8ee1abc7af08558282e96,4990,high,1.0,False,False,True,,High confidence
5077,15860,0.9975342642593419,17727f98363bf40c256b741a2de02e3b,15860,high,1.0,False,False,True,,High confidence
15631,11670,0.9975328513967169,f2005daed818eac4ab2f6b72c3a56957,11670,high,1.0,False,False,True,,High confidence
1065,346,0.9975322460579513,1780807a64940f23da9447b393291ef1,346,high,1.0,False,False,True,,High confidence
11469,14601,0.9975309124184386,c31dcd6d69d3a58367405a1f149886f8,14601,high,1.0,False,False,True,,High confidence
15842,14031,0.997527480589776,ee39c36b56714fd3bbb95985c689f669,14031,high,1.0,False,False,True,,High confidence
18201,1300,0.9975273000513395,ae414904aa743d0c91a63ebbd76d4e07,1300,high,1.0,False,False,True,,High confidence
16797,16960,0.9975242976792236,2ca767feac7aae6391b7739ba7d2182d,16960,high,1.0,False,False,True,,High confidence
14081,8236,0.997523613319576,b793f494445a3a49acb82605f8cd5585,8236,high,1.0,False,False,True,,High confidence
15200,12734,0.9975227970401009,236a717b8e9004fb714b7124c1709e66,12734,high,1.0,False,False,True,,High confidence
5821,9983,0.9975225458561485,5a34ed5c4c1cbb13c5a2a528830f77a1,9983,high,1.0,False,False,True,,High confidence
19702,19981,0.9975172045952657,730e0bd25096e006d8b5e568278ecb1f,19981,high,1.0,False,False,True,,High confidence
10372,5328,0.9975144391984333,ab9aff6c0dfbbda18fe419ce9f6c6e41,5328,high,1.0,False,False,True,,High confidence
17955,18868,0.9975139184639215,535d8e432ed348d4f9188cf5e5ea4b9f,18868,high,1.0,False,False,True,,High confidence
580,19249,0.997509141327764,175eb22b1581eccff76e9e46152efadc,19249,high,1.0,False,False,True,,High confidence
6929,9191,0.9975085000829981,cd0a8934a803cf983a81afb0e574fe28,9191,high,1.0,False,False,True,,High confidence
19594,5881,0.9975071724382139,c9851d139a8cd90e5f905587cc6a76ab,5881,high,1.0,False,False,True,,High confidence
13503,19303,0.9975060391744751,ca391a00d58989248317de5eaa02e85f,19303,high,1.0,False,False,True,,High confidence
12251,1235,0.9975056527666843,7016e49a8a9298a949a079c96b4daf55,1235,high,1.0,False,False,True,,High confidence
1012,11081,0.9975037920596913,3441f36cb9ed0ab4f5771dc058da89fd,11081,high,1.0,False,False,True,,High confidence
19054,17368,0.9975032318863851,56472f55f204edeb111f770534d2283d,17368,high,1.0,False,False,True,,High confidence
19927,6331,0.9974976883768374,fd59c3b3d4596c052fe0e61fc6c12a07,6331,high,1.0,False,False,True,,High confidence
4879,7983,0.9974930673741368,1dfdc8c226e66c20991a4a48320a2485,7983,high,1.0,False,False,True,,High confidence
10685,1124,0.9974896422094693,adac951e1f8e9cb8d21dfff048c87843,1124,high,1.0,False,False,True,,High confidence
4059,1707,0.9974890450281324,a00172f201b94a786d02f1d79c201f83,1707,high,1.0,False,False,True,,High confidence
5322,9345,0.9974875206377471,85461213fe6a46e3ee3e2d195fc4c8b0,9345,high,1.0,False,False,True,,High confidence
14232,5979,0.9974840111051622,9f2495d2ec1c474bbffdf4270a7adb02,5979,high,1.0,False,False,True,,High confidence
19035,3476,0.9974827248451664,7680650fb7553fe2a7c608a374971136,3476,high,1.0,False,False,True,,High confidence
6717,10730,0.9974800517762183,fb7c624d0218a2264881f785fcad4c52,10730,high,1.0,False,False,True,,High confidence
9111,12873,0.9974704566787672,a444d3530cce215b5e91f17577366ac6,12873,high,1.0,False,False,True,,High confidence
17433,2261,0.9974694871192833,a6826087f8a493962458ef41e70864ce,2261,high,1.0,False,False,True,,High confidence
13737,14258,0.9974678345549683,8c99341c3fb9d5d5ed39aedccec0bf25,14258,high,1.0,False,False,True,,High confidence
9472,19911,0.9974674796414306,cfa2a476b13b66ceeb0796a3d24453a7,19911,high,1.0,False,False,True,,High confidence
13326,6273,0.9974673483454266,9e7f15e0b03a684f355869ec43e2038e,6273,high,1.0,False,False,True,,High confidence
542,7438,0.997465564737108,2c157d2cdd03216d58e0d9545df303a7,7438,high,1.0,False,False,True,,High confidence
5304,8688,0.9974648607451941,0196ec749e0571980957141bf8247aa4,8688,high,1.0,False,False,True,,High confidence
7830,10605,0.9974635289921069,3006e553dc8406f650581d12ec765bf0,10605,high,1.0,False,False,True,,High confidence
13185,1680,0.9974613095778938,ba45b5a48a908dd7dda22f364aef1eeb,1680,high,1.0,False,False,True,,High confidence
14961,15348,0.9974605464318677,4ae571d1a01030e5e11ebd73730f3521,15348,high,1.0,False,False,True,,High confidence
8309,7894,0.9974587829093855,6db1e3d287d9376673a1dc3905e0afc1,7894,high,1.0,False,False,True,,High confidence
15899,17296,0.9974586604213816,27c00f0416c6884ee18cce0776c0d32e,17296,high,1.0,False,False,True,,High confidence
3760,17511,0.9974545195608631,9b4c3a7032cb90acd52f3c3648abd889,17511,high,1.0,False,False,True,,High confidence
10284,9267,0.9974537419112114,05e79c838f14e56447f640b74ff3cf4a,9267,high,1.0,False,False,True,,High confidence
272,8545,0.9974519937598773,61a04b5dfb5b92004403dc4529b00636,8545,high,1.0,False,False,True,,High confidence
10862,5783,0.9974496665344753,889cec4adc5613bfe992b6bd28d0234a,5783,high,1.0,False,False,True,,High confidence
1975,10172,0.9974486009974186,c1599023e2f775f43a42832e49e007d4,10172,high,1.0,False,False,True,,High confidence
10777,2138,0.9974470782187096,76b94f879bb006141810b741b2d5b61e,2138,high,1.0,False,False,True,,High confidence
4543,6613,0.9974437740103856,287c9a5b66be8ea5003c7fecf358b957,6613,high,1.0,False,False,True,,High confidence
9086,3937,0.9974424128672444,3c77f9573e29a65c5b8c2bf0aed4abd6,3937,high,1.0,False,False,True,,High confidence
4455,2481,0.9974358352521873,f558264946d5c7524ae6214a32958e78,2481,high,1.0,False,False,True,,High confidence
18745,19958,0.997432838719483,5670c809f04e317f251dac0e7a97fc7f,19958,high,1.0,False,False,True,,High confidence
16876,12474,0.997429014809994,6dd30e2803b61f84a32406a7cf54d444,12474,high,1.0,False,False,True,,High confidence
1758,8675,0.9974281287331219,1d83da40b5c25c7d3c586cc3df48f5fd,8675,high,1.0,False,False,True,,High confidence
2737,5671,0.997426834257647,3866336226716130473b1fcfd2768cac,5671,high,1.0,False,False,True,,High confidence
